895,0
4942,0
2959,0
2400,0
1160,0
3435,0
2553,0
4500,0
104,1
3712,0
3151,0
2808,1
4911,0
1358,1
1921,1
3925,1
2394,1
2926,0
1531,1
634,0
3303,0
95,0
4586,0
1119,1
4929,0
1223,1
2527,1
1491,1
883,0
2664,0
415,0
4080,0
2625,0
3814,0
224,0
2992,1
1586,0
1783,0
3673,1
3174,1
3281,0
2533,0
2716,0
2062,0
2494,0
3253,0
3129,0
965,0
269,1
861,0
3624,1
3932,1
2332,0
507,0
1912,0
4251,1
2284,0
117,1
1349,1
1551,0
2013,1
3872,1
170,0
383,0
2703,0
4577,0
1894,1
773,0
4235,0
3994,1
4104,0
4295,0
4094,0
2350,0
2364,0
3021,1
2702,1
4146,0
1666,0
3654,0
1946,1
1675,0
962,0
4012,0
1319,0
619,0
1906,1
872,0
223,0
3010,1
2944,0
1525,0
584,1
2727,1
4160,0
866,0
4674,0
496,0
831,0
2149,0
189,0
173,0
4976,0
4367,0
2762,0
4458,0
2104,0
3318,1
1787,0
3414,0
2470,0
4346,1
4568,0
3002,1
4239,0
1995,0
628,1
4562,1
410,0
1710,0
2854,0
1916,0
1475,0
2612,0
3061,0
1997,1
1309,0
3976,1
2980,0
2692,0
4208,1
1371,0
1522,1
4062,0
3450,0
4783,0
1652,0
220,1
2382,1
2758,0
2655,1
1625,0
3562,0
1564,0
2781,0
1879,0
4815,0
2924,0
3535,0
3776,0
3600,0
4885,0
1824,0
1423,0
33,1
2819,0
379,0
517,1
864,0
1001,0
3621,0
481,1
3739,0
3640,0
1087,1
1042,0
3428,0
4286,0
4563,0
162,1
2907,1
2909,1
3807,0
45,0
731,0
2459,1
4817,0
4546,1
3506,1
2768,1
2601,0
1986,0
4592,0
1299,0
2347,0
2678,0
3173,0
2714,0
3684,0
3213,0
1669,0
2644,1
4202,0
3620,0
2794,0
2994,0
2231,1
548,0
2617,0
1495,0
1084,1
2672,0
1203,1
3169,0
3651,0
976,0
4718,0
2365,0
1752,1
4427,0
629,0
1774,0
4582,0
4007,1
2228,0
2372,0
1411,0
3426,0
1754,0
910,0
3023,0
4656,1
3135,0
1437,0
4471,0
3758,0
4356,1
3360,1
1239,0
3803,0
538,1
2620,0
613,0
2889,0
3206,0
4828,0
1519,0
543,0
4531,1
3035,0
1590,0
1250,0
1643,0
4738,1
1180,0
991,0
806,0
4576,0
2803,0
4806,0
3312,1
1003,0
882,0
2974,0
1951,1
2493,0
4634,0
668,1
1043,0
4499,0
2358,1
4481,0
2946,0
2730,0
4478,1
2778,0
4003,1
3230,0
3710,0
4113,0
2682,0
4096,0
135,0
4933,0
526,0
2255,0
1657,0
979,1
641,0
2102,1
3985,0
1892,0
2764,0
2565,0
4334,0
2600,1
1521,0
3847,0
1507,0
4002,0
4918,0
1431,0
2510,0
4475,0
1831,0
4569,1
70,0
1224,1
728,0
3046,0
1530,0
3906,1
2726,0
2605,0
472,0
4644,0
660,0
57,0
2034,0
1412,1
4217,0
246,0
3184,1
1789,0
3166,0
1275,0
1478,0
271,0
898,0
3357,0
2293,0
294,0
4095,1
3548,1
4642,1
4938,0
2923,0
195,1
514,1
3072,0
4559,0
971,1
3429,0
1172,0
4875,1
406,0
1784,0
32,0
2307,0
854,0
4537,1
4269,0
4266,0
2100,0
1695,1
2917,0
3617,0
2088,1
2351,0
4008,0
2250,0
2777,0
521,0
4695,0
4520,0
4756,0
378,0
1385,0
4457,0
2905,0
3500,0
1389,0
3364,0
9,1
1013,1
1499,0
1066,1
3701,0
1569,0
4052,1
4302,0
1688,0
3118,0
1461,0
2676,0
253,0
4650,1
3700,0
1697,0
1430,0
1870,0
720,0
938,1
122,0
4866,0
2483,0
1069,0
829,0
87,0
3934,1
528,0
2809,0
2453,1
2024,1
161,0
4840,1
1248,1
545,0
1596,1
1460,0
3957,0
3240,1
4664,0
263,0
2618,0
1853,0
3791,0
878,1
1540,0
1960,0
890,1
852,0
4879,0
3848,0
4073,0
1368,0
1414,0
847,0
1819,1
684,0
396,0
2866,1
2011,0
3053,0
3407,0
401,1
1606,0
1262,0
1529,0
1850,0
2501,0
4638,0
3704,1
559,0
4115,1
2805,0
3873,0
1391,0
4228,0
2367,0
788,1
1452,0
3265,0
2913,0
3275,0
775,0
217,0
1245,1
4316,0
4619,0
1363,0
630,1
3572,0
4124,0
4101,0
1881,1
1482,0
156,0
1196,0
2824,1
3283,0
3809,0
3908,0
2006,0
4740,0
2490,1
4139,1
22,0
4196,1
4054,1
2799,0
3578,1
4722,0
4372,1
3376,1
3662,0
4716,0
3780,0
1715,0
2377,0
3805,0
4993,0
3755,0
1900,0
4881,0
2112,0
326,0
252,0
1290,0
3355,0
2137,1
2439,1
4114,1
1448,0
2200,0
167,0
1940,0
844,0
4172,0
1509,0
2976,0
2829,0
4483,0
888,0
4530,1
4842,0
3565,0
4630,1
2337,0
1708,0
1177,1
4502,0
1958,0
581,1
3144,1
3785,0
3051,0
3707,0
4111,1
2065,0
1996,0
4654,0
4203,0
2755,0
2719,0
2069,1
4916,0
2619,1
3518,0
980,0
2606,0
2491,0
1533,1
3697,0
3920,1
3099,0
2991,1
2285,0
4628,1
1891,1
1814,1
230,0
4709,0
283,1
1696,0
2915,0
2666,1
3484,0
4018,0
4743,0
4200,0
3659,1
4083,1
3245,0
2212,0
4223,0
88,0
4388,1
2303,0
1380,0
1556,0
4277,0
648,0
1632,0
1298,1
995,0
1420,0
3570,0
4925,1
1118,0
2983,0
2224,0
3761,0
3576,0
667,0
1706,0
4300,1
1829,0
3680,0
1272,0
2407,0
2647,0
4960,0
2196,0
900,0
1979,0
3194,0
4016,0
2615,0
3910,0
1332,0
1505,1
2373,0
1364,1
2106,0
1104,0
325,0
345,0
4512,0
1750,1
23,1
1,0
2873,0
3493,0
708,0
3350,1
4922,1
4013,0
555,0
1766,0
4692,0
2160,0
4199,1
4159,0
2345,1
4945,0
2044,0
2260,0
1327,0
4761,0
3434,0
982,0
1855,0
4717,0
1410,0
4215,1
4712,0
927,0
3335,0
1790,0
480,0
2954,0
2223,0
803,1
2724,0
536,0
2243,0
3388,1
3025,0
4396,0
4194,1
3473,0
3156,0
2447,0
2275,0
3491,0
4770,0
4939,1
4349,0
4418,1
1953,1
4748,1
4411,1
638,0
185,1
3381,0
2888,1
680,0
2124,0
4132,0
3432,0
485,0
4955,0
4072,0
1761,0
4802,0
4143,0
1220,1
3332,0
4118,0
462,0
3162,0
3628,0
4093,0
2140,0
4848,0
3956,0
2188,0
1826,0
553,0
2828,1
4181,0
1767,0
3119,0
3481,0
2487,0
4796,1
286,0
465,1
2670,0
37,0
3081,0
2287,0
4154,1
4820,0
1202,0
3759,0
622,0
4365,1
1457,0
2058,1
2078,0
1536,0
1642,0
2215,0
2863,0
3349,1
3374,0
4689,0
3287,0
3687,1
408,0
4753,0
1376,0
1077,1
1515,1
1926,0
4708,0
2669,0
4598,0
1256,0
429,0
4894,1
3058,0
2033,0
3482,0
2338,0
4231,0
1127,1
2962,0
1489,0
2718,1
2953,1
917,0
1432,0
3008,0
2958,0
1163,1
1999,0
4560,0
3983,0
4940,0
85,0
4501,0
248,1
519,1
2743,0
4065,0
712,0
1277,0
4400,1
1662,0
3637,0
3065,1
809,0
2381,1
3519,1
501,0
3229,0
227,1
2125,1
3477,0
3180,1
1068,0
3095,1
1651,1
2736,1
620,0
621,0
4446,0
2012,0
3286,1
3305,0
4157,0
3319,0
2081,0
748,1
1763,0
4292,0
4547,0
685,0
4240,0
4079,0
221,0
1433,0
203,1
1009,0
36,1
4161,0
4326,1
4313,0
3569,0
3585,0
1992,0
1271,0
1021,0
2397,0
4144,1
1726,0
1232,0
4791,1
1474,0
2460,0
576,0
836,0
1722,1
4298,0
3986,0
569,0
2865,1
2278,0
1622,1
182,1
382,0
4493,0
3238,0
3804,0
1615,1
4237,1
706,1
1888,0
4686,1
1736,0
206,0
1759,0
384,1
2753,1
2134,1
1755,0
4168,1
3311,0
457,0
4036,1
3289,0
3629,0
2306,0
3905,1
2150,1
2016,0
4183,0
663,0
2635,1
3392,0
1547,1
3553,0
2339,0
1692,0
1471,1
768,0
3235,0
3967,0
4209,1
2076,0
3371,0
3086,0
1861,1
1813,0
1640,0
4936,1
3561,0
3108,1
4495,0
841,1
4989,1
1815,0
4490,0
3648,0
3517,0
3726,0
3783,0
4659,1
857,1
2009,0
2795,1
1303,0
925,1
2846,0
1771,0
1742,0
3987,1
2175,1
1422,1
4551,1
2585,0
4188,1
4399,0
3082,1
2472,0
3960,0
1497,1
1889,1
1273,0
1288,1
4165,1
1834,1
4440,0
3077,0
3887,1
4744,0
2878,0
4691,1
687,0
1907,0
3226,0
3267,0
3011,0
3996,1
2574,0
2281,1
527,1
3282,0
1230,1
2971,1
4460,0
1867,1
2748,0
794,0
2165,0
3489,0
1493,1
1982,0
1804,0
4005,0
4179,1
3236,0
2760,0
853,1
787,0
3963,0
4386,1
4609,1
1523,1
1718,1
2324,0
1324,1
546,0
615,0
369,0
4554,0
4807,0
1073,0
2906,0
1357,0
2858,1
1559,0
1441,0
2179,0
1390,0
2575,0
467,0
4448,1
276,0
1046,1
4535,0
2270,0
2832,0
4320,0
3883,0
1514,0
1170,0
1837,0
1359,0
2318,0
1746,0
3405,0
3027,0
1280,0
2060,0
4086,0
3225,0
1047,0
4404,0
4282,1
3770,0
2604,0
3045,0
3784,0
2089,1
4152,0
2551,0
53,0
516,0
3440,0
1757,0
3840,0
985,0
4021,0
3964,0
1370,0
3706,0
482,0
2722,0
3564,0
2017,0
1593,0
4924,0
4097,0
2693,0
4389,0
692,1
2566,0
289,0
3389,0
1729,0
2885,0
2729,1
3029,0
2272,0
3515,0
1581,1
295,1
61,0
1580,0
3016,1
3746,1
2475,0
1698,0
2171,0
2649,0
2709,1
4649,1
4314,0
4811,0
2648,0
3304,0
3643,0
3461,0
3340,0
589,0
1961,0
1464,0
590,1
4486,0
1144,0
3266,0
3327,0
3256,0
2323,1
2497,0
3714,0
3992,1
4833,0
2409,0
2749,0
607,0
296,1
587,1
3394,0
566,0
1687,0
2505,0
3826,0
2650,1
3760,0
934,1
2931,0
3521,0
2067,0
1791,0
196,1
1760,0
133,0
2586,1
2343,0
321,0
118,0
261,1
598,0
2265,1
905,0
4254,1
2949,0
3400,0
3984,1
1056,0
2584,0
322,0
1833,0
4585,0
149,1
4527,0
2728,1
579,0
421,1
4671,1
4001,0
4281,0
3504,1
1691,0
2052,1
1190,0
1266,0
2294,0
2826,0
4871,1
226,0
1721,1
17,0
3472,0
1933,0
2577,0
2608,0
2451,0
2071,0
1206,1
4004,0
418,0
1939,0
988,1
1062,0
3276,0
3688,0
2204,0
572,0
229,0
4058,1
86,1
2613,0
440,0
1865,0
1427,0
2869,0
288,0
3657,0
2346,0
1300,0
2771,0
242,1
3930,0
3895,0
1382,0
422,0
4981,0
3132,1
2797,0
4455,0
2938,0
3183,0
1182,0
998,0
4126,0
832,0
3140,0
944,0
935,0
2591,1
3200,0
2629,0
1292,0
880,1
4778,0
996,1
4896,0
346,0
558,1
4466,0
2507,1
4889,0
695,0
3223,0
1504,0
257,0
2178,0
2884,0
3903,1
1148,0
1869,1
2902,0
4189,0
2211,1
3532,1
1887,0
3127,0
953,0
471,0
2966,0
1990,0
3757,0
2948,0
3490,0
3124,0
2921,0
3220,1
840,0
4319,1
1150,0
3862,1
1513,0
1458,0
1941,0
4882,1
1984,0
1445,0
2892,0
1621,1
1649,1
92,0
3214,0
1700,0
1828,0
1931,1
2717,0
1566,1
234,0
3171,0
4860,0
897,0
3944,0
2639,0
961,1
1285,0
3100,0
983,0
1336,1
3007,1
3302,0
3479,0
1269,1
4973,0
2162,0
4984,0
2549,1
3598,1
2448,0
1120,0
3147,0
2368,0
450,0
635,0
2406,0
444,0
2152,0
338,0
868,0
1830,0
3950,1
2539,0
389,1
1972,1
1473,0
436,0
4312,0
3251,0
5,0
3133,0
3831,0
4857,0
4410,0
109,0
1034,0
3496,0
368,0
3012,0
834,0
2571,0
1607,0
1283,1
3685,1
443,1
2148,0
4970,0
2645,0
4556,0
3870,0
643,0
570,0
451,1
1197,0
1070,0
3055,1
2072,0
2369,0
2477,0
4930,0
2998,1
2184,1
4149,0
3321,0
3,1
2357,0
4318,0
989,1
306,0
10,0
14,0
2103,0
2700,0
2063,0
4,0
682,0
2450,0
4838,0
1872,0
3529,0
332,0
2940,0
1282,0
285,0
4487,0
473,1
3904,0
2740,0
2359,0
4816,0
3197,0
2802,0
3681,0
1542,0
4331,0
2193,0
2933,1
3113,1
4222,0
2841,0
3263,0
4607,0
3524,0
2975,0
4948,0
3552,0
290,0
3763,0
729,0
2542,0
4962,0
3037,0
4449,1
1601,0
914,1
4825,0
249,0
4636,0
749,0
535,0
509,0
66,0
188,1
1794,0
219,0
1404,0
1242,0
1836,0
244,1
835,1
3377,0
3092,0
1276,0
2537,0
4414,0
2327,0
1129,0
596,0
1284,1
758,1
654,0
1496,0
15,0
4751,0
4698,0
2374,0
1936,1
879,0
2770,0
4891,1
4923,0
2290,0
144,0
388,0
4701,0
4593,1
3386,0
2920,0
4865,0
4031,0
2240,0
2793,1
1877,0
1503,0
4536,0
4028,0
1174,0
3558,0
688,0
317,0
1704,0
4301,0
3338,0
4819,1
2817,0
1644,0
2277,0
4771,0
1018,0
1436,0
177,0
50,0
958,0
64,0
2308,0
4595,0
3373,1
4846,0
4561,1
3237,1
3773,0
1573,1
1191,0
4303,1
399,0
2433,0
2901,0
3658,1
3951,0
2314,0
3693,1
3720,0
2602,0
2122,0
2234,0
461,0
4941,0
4357,1
2301,0
4280,0
2543,0
4625,0
1812,0
2480,0
3297,0
899,0
2981,0
386,0
4776,0
305,0
2526,0
3075,1
409,1
1451,1
3138,0
191,0
3294,1
3073,1
361,0
